timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1779042993694,0,DELETE Character,404,Not Found,Thread Group 1-90,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993700,1,GET All Characters,200,OK,Thread Group 1-91,text,true,,3887,159,1,1,http://localhost:3001/characters,1,0,0
1779042993701,1,POST Character,201,Created,Thread Group 1-91,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993702,0,GET Character by ID,200,OK,Thread Group 1-91,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993702,1,PUT Character,200,OK,Thread Group 1-91,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993703,0,DELETE Character,404,Not Found,Thread Group 1-91,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993709,1,GET All Characters,200,OK,Thread Group 1-92,text,true,,3925,159,1,1,http://localhost:3001/characters,1,0,0
1779042993710,1,POST Character,201,Created,Thread Group 1-92,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993711,0,GET Character by ID,200,OK,Thread Group 1-92,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993711,1,PUT Character,200,OK,Thread Group 1-92,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993712,1,DELETE Character,404,Not Found,Thread Group 1-92,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993720,2,GET All Characters,200,OK,Thread Group 1-93,text,true,,3963,159,1,1,http://localhost:3001/characters,2,0,0
1779042993722,1,POST Character,201,Created,Thread Group 1-93,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993723,1,GET Character by ID,200,OK,Thread Group 1-93,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993724,1,PUT Character,200,OK,Thread Group 1-93,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993725,0,DELETE Character,404,Not Found,Thread Group 1-93,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993730,2,GET All Characters,200,OK,Thread Group 1-94,text,true,,4001,159,1,1,http://localhost:3001/characters,2,0,1
1779042993732,1,POST Character,201,Created,Thread Group 1-94,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993733,0,GET Character by ID,200,OK,Thread Group 1-94,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993734,0,PUT Character,200,OK,Thread Group 1-94,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993734,1,DELETE Character,404,Not Found,Thread Group 1-94,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993741,1,GET All Characters,200,OK,Thread Group 1-95,text,true,,4039,159,1,1,http://localhost:3001/characters,1,0,0
1779042993742,2,POST Character,201,Created,Thread Group 1-95,text,true,,277,223,1,1,http://localhost:3001/character,2,0,0
1779042993744,1,GET Character by ID,200,OK,Thread Group 1-95,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993745,4,PUT Character,200,OK,Thread Group 1-95,text,true,,270,210,2,2,http://localhost:3001/character/2,4,0,0
1779042993749,2,DELETE Character,404,Not Found,Thread Group 1-95,text,false,,273,213,2,2,http://localhost:3001/character/3,2,0,0
1779042993749,2,GET All Characters,200,OK,Thread Group 1-96,text,true,,4077,159,1,1,http://localhost:3001/characters,2,0,0
1779042993752,0,POST Character,201,Created,Thread Group 1-96,text,true,,277,223,1,1,http://localhost:3001/character,0,0,0
1779042993752,1,GET Character by ID,200,OK,Thread Group 1-96,text,true,,264,160,1,1,http://localhost:3001/character/1,1,0,0
1779042993753,1,PUT Character,200,OK,Thread Group 1-96,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993754,1,DELETE Character,404,Not Found,Thread Group 1-96,text,false,,273,213,1,1,http://localhost:3001/character/3,1,0,0
1779042993761,1,GET All Characters,200,OK,Thread Group 1-97,text,true,,4115,159,1,1,http://localhost:3001/characters,1,0,0
1779042993762,1,POST Character,201,Created,Thread Group 1-97,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993763,0,GET Character by ID,200,OK,Thread Group 1-97,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993764,0,PUT Character,200,OK,Thread Group 1-97,text,true,,270,210,1,1,http://localhost:3001/character/2,0,0,0
1779042993764,0,DELETE Character,404,Not Found,Thread Group 1-97,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993771,1,GET All Characters,200,OK,Thread Group 1-98,text,true,,4153,159,1,1,http://localhost:3001/characters,1,0,0
1779042993772,1,POST Character,201,Created,Thread Group 1-98,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993773,0,GET Character by ID,200,OK,Thread Group 1-98,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993773,1,PUT Character,200,OK,Thread Group 1-98,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993774,0,DELETE Character,404,Not Found,Thread Group 1-98,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993781,1,GET All Characters,200,OK,Thread Group 1-99,text,true,,4191,159,1,1,http://localhost:3001/characters,1,0,0
1779042993782,1,POST Character,201,Created,Thread Group 1-99,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993783,0,GET Character by ID,200,OK,Thread Group 1-99,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993783,1,PUT Character,200,OK,Thread Group 1-99,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993784,0,DELETE Character,404,Not Found,Thread Group 1-99,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
1779042993789,1,GET All Characters,200,OK,Thread Group 1-100,text,true,,4229,159,1,1,http://localhost:3001/characters,1,0,0
1779042993790,1,POST Character,201,Created,Thread Group 1-100,text,true,,277,223,1,1,http://localhost:3001/character,1,0,0
1779042993791,0,GET Character by ID,200,OK,Thread Group 1-100,text,true,,264,160,1,1,http://localhost:3001/character/1,0,0,0
1779042993791,1,PUT Character,200,OK,Thread Group 1-100,text,true,,270,210,1,1,http://localhost:3001/character/2,1,0,0
1779042993792,0,DELETE Character,404,Not Found,Thread Group 1-100,text,false,,273,213,1,1,http://localhost:3001/character/3,0,0,0
